timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size
1780357241.844,416646.0,6669.849,9.93808,,,,
1780357241.845,416671.0,6669.855,9.938316,,,,
1780357241.845,416696.0,6669.862,9.938313,,,,
1780357241.907,416721.0,6669.944,9.93828,,,,
1780357241.908,416746.0,6669.923,9.938049,,,,
1780357241.957,416771.0,6669.998,9.938018,,,,
1780357241.957,416796.0,6669.85,9.93808,,,,
1780357242.021,416821.0,6669.74,9.938125,,,,
1780357242.022,416846.0,6669.592,9.938187,,,,
1780357242.023,416871.0,6669.517,9.938218,,,,
1780357242.084,416896.0,6669.442,9.938249,,,,
1780357242.085,416921.0,6669.34,9.938531,,,,
1780357242.148,416946.0,6669.395,9.938508,,,,
1780357242.149,416971.0,6669.456,9.938482,,,,
1780357242.150,416996.0,6669.429,9.938494,,,,
1780357242.212,417021.0,6669.524,9.938455,,,,
1780357242.213,417046.0,6669.511,9.938459,,,,
1780357242.214,417071.0,6669.47,9.938477,,,,
1780357242.275,417096.0,6669.483,9.93871,,,,
1780357242.276,417121.0,6669.518,9.938696,,,,
1780357242.339,417146.0,6669.49,9.938707,,,,
1780357242.340,417171.0,6669.707,9.938378,,,,
1780357242.341,417196.0,6669.659,9.938159,,,,
1780357242.402,417221.0,6669.605,9.937942,,,,
1780357242.403,417246.0,6669.782,9.93763,,,,
1780357242.468,417271.0,6669.917,9.937573,,,,
1780357242.469,417296.0,6669.917,9.937573,,,,
1780357242.470,417321.0,6669.864,9.937595,,,,
1780357242.510,417346.0,6669.891,9.937585,,,,
1780357242.521,417371.0,6669.871,9.273396,,,,
1780357242.543,417396.0,6669.822,9.273396,,,,
1780357242.567,417421.0,6669.978,9.273396,,,,
1780357242.590,417446.0,6670.134,9.273396,,,,
1780357242.624,417471.0,6670.256,9.273157,,,,
1780357242.646,417496.0,6670.195,9.273157,,,,
1780357242.670,417521.0,6670.223,9.272918,,,,
1780357242.694,417546.0,6670.161,9.272918,,,,
1780357242.718,417571.0,6670.114,9.272918,,,,
1780357242.743,417596.0,6670.086,9.272918,0.13944,50.011761,415897.875,30.676832
1780357242.767,417621.0,6670.127,9.272918,,,,
1780357242.791,417646.0,6670.08,9.272918,,,,
