timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size
1780357365.373,96965.0,8861.554,10.634356,,,,
1780357365.444,96990.0,8833.723,10.615,,,,
1780357365.445,97015.0,8772.935,10.577612,,,,
1780357365.511,97040.0,8719.431,10.545557,,,,
1780357365.512,97065.0,8720.229,10.544719,,,,
1780357365.513,97090.0,8770.894,10.571731,,,,
1780357365.595,97115.0,8800.421,10.587174,,,,
1780357365.597,97140.0,8775.586,10.570736,,,,
1780357365.599,97165.0,8692.358,10.523004,,,,
1780357365.601,97190.0,8630.408,10.460123,,,,
1780357365.716,97215.0,8641.327,10.546714,,,,
1780357365.718,97240.0,8685.644,10.7093,,,,
1780357365.719,97265.0,8826.138,10.802576,,,,
1780357365.721,97290.0,8899.69,10.844564,,,,
1780357365.831,97315.0,8865.605,10.822625,,,,
1780357365.832,97340.0,8837.192,10.805011,,,,
1780357365.833,97365.0,8778.0,10.771244,,,,
1780357365.834,97390.0,8757.727,10.759839,,,,
1780357365.835,97415.0,8780.089,10.772142,,,,
1780357365.913,97440.0,8801.69,10.784452,,,,
1780357365.914,97465.0,8807.084,10.787031,,,,
1780357365.914,97490.0,8741.237,10.749362,,,,
1780357365.994,97515.0,8654.07,10.648783,,,,
1780357365.995,97540.0,8639.539,10.505439,,,,
1780357365.996,97565.0,8663.973,10.549663,,,,
1780357366.077,97590.0,8754.363,10.650826,,,,
1780357366.078,97615.0,8862.44,10.712601,,,,
1780357366.079,97640.0,8828.079,10.689926,,,,
1780357366.080,97665.0,8816.487,10.682667,,,,
1780357366.161,97690.0,8769.383,10.65501,,,,
1780357366.162,97715.0,8724.979,10.630262,,,,
1780357366.163,97740.0,8745.039,10.641619,,,,
1780357366.245,97765.0,8793.298,10.669336,,,,
1780357366.246,97790.0,8816.313,10.682664,,,,
1780357366.247,97815.0,8766.792,10.653912,,,,
1780357366.248,97840.0,8662.286,10.506001,,,,
1780357366.329,97865.0,8633.59,10.350925,,,,
1780357366.330,97890.0,8653.045,10.405755,,,,
1780357366.330,97915.0,8716.465,10.484848,,,,
1780357366.412,97940.0,8867.37,10.617263,,,,
1780357366.413,97965.0,8877.491,10.623,,,,
1780357366.414,97990.0,8853.864,10.608646,,,,
1780357366.495,98015.0,8804.643,10.579375,,,,
1780357366.496,98040.0,8765.462,10.557452,,,,
1780357366.496,98065.0,8797.137,10.575164,,,,
1780357366.578,98090.0,8842.369,10.600589,,,,
1780357366.580,98115.0,8868.017,10.615228,,,,
1780357366.581,98140.0,8837.885,10.597219,,,,
1780357366.582,98165.0,8738.917,10.534437,,,,
1780357366.662,98190.0,8684.168,10.472847,,,,
1780357366.663,98215.0,8684.871,10.465123,,,,
1780357366.664,98240.0,8721.363,10.571698,,,,
1780357366.745,98265.0,8879.063,10.702204,,,,
1780357366.746,98290.0,8932.28,10.733317,,,,
1780357366.747,98315.0,8897.295,10.711655,,,,
1780357366.828,98340.0,8875.403,10.698117,,,,
1780357366.829,98365.0,8823.15,10.668311,,,,
1780357366.830,98390.0,8817.521,10.665408,,,,
1780357366.831,98415.0,8856.66,10.687401,,,,
1780357366.912,98440.0,8897.512,10.710618,,,,
1780357366.913,98465.0,8894.03,10.708185,,,,
1780357366.913,98490.0,8813.303,10.663147,,,,
1780357366.995,98515.0,8726.581,10.558648,,,,
1780357366.996,98540.0,8719.462,10.545335,,,,
1780357366.996,98565.0,8735.45,10.536258,,,,
1780357367.078,98590.0,8848.829,10.673192,,,,
1780357367.079,98615.0,8950.16,10.730921,,,,
1780357367.079,98640.0,8920.38,10.71205,,,,
1780357367.080,98665.0,8899.816,10.69976,,,,
1780357367.161,98690.0,8837.529,10.664225,,,,
1780357367.162,98715.0,8817.624,10.653646,,,,
1780357367.164,98740.0,8835.548,10.664055,,,,
1780357367.249,98765.0,8877.664,10.688501,,,,
1780357367.251,98790.0,8894.765,10.6984,,,,
1780357367.252,98815.0,8836.239,10.664543,,,,
1780357367.253,98840.0,8727.404,10.561064,,,,
1780357367.328,98865.0,8683.399,10.450922,,,,
1780357367.329,98890.0,8700.905,10.425961,,,,
1780357367.329,98915.0,8787.09,10.484564,,,,
1780357367.413,98940.0,8949.673,10.674052,,,,
